source_crop,crop_type,crop_status,hobli,taluk,village,lat,lon,year,season,survey_date,distance_km,spatial_status,temporal_status,tabular_matched,tabular_level,satellite_status,ndvi_available,evi_available,is_duplicate,valid_cropfusion_sample,rejection_reasons
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.942032,75.1567045,2020,Kharif,2020-08-22,0.0812,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILATABETTU,12.9420288,75.1567057,2020,Kharif,2020-08-22,0.081,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.9414636,75.1566148,2020,Kharif,2020-08-25,0.0411,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.9493293,75.1542495,2020,Kharif,2020-10-03,0.2719,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.9438913,75.1548564,2020,Kharif,2020-08-26,0.1954,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9563287,75.0991689,2020,Kharif,2020-09-18,0.1001,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.9573093,75.1482218,2020,Kharif,2020-08-28,0.055,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9593637,75.1017271,2020,Kharif,2020-09-21,0.0605,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PANJIKALLU,12.9413486,75.038259,2020,Kharif,2020-09-03,0.1112,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PANJIKALLU,12.9340217,75.0640317,2020,Kharif,2020-09-04,0.1607,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PANJIKALLU,12.9313792,75.0403461,2020,Kharif,2020-09-05,0.1283,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PANJIKALLU,12.9287117,75.0638517,2020,Kharif,2020-09-06,0.1634,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.946379,75.1645883,2020,Kharif,2020-09-03,0.0385,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.9650925,75.1448197,2020,Kharif,2020-10-04,0.2753,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.9520575,75.1002929,2020,Kharif,2020-09-21,0.2849,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,MUDUNADUGODU,12.9153733,75.0734183,2020,Kharif,2020-09-23,0.1077,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,MUDUNADUGODU,12.9153585,75.0739385,2020,Kharif,2020-09-23,0.0769,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.9461098,75.1641149,2020,Kharif,2020-09-04,0.0806,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PANJIKALLU,12.9328455,75.0641499,2020,Kharif,2020-09-07,0.1956,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PANJIKALLU,12.9228674,75.0606996,2020,Kharif,2020-09-27,0.3046,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.950808,75.0984191,2020,Kharif,2020-09-22,0.1865,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.9498109,75.0966408,2020,Kharif,2020-09-22,0.0611,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.9503943,75.1504902,2020,Kharif,2020-09-07,0.149,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PANJIKALLU,12.9270832,75.0577949,2020,Kharif,2020-09-27,0.1488,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.9513053,75.1497696,2020,Kharif,2020-09-16,0.196,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.9561494,75.1597842,2020,Kharif,2020-09-17,0.1675,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PANJIKALLU,12.9303733,75.0691667,2020,Kharif,2020-09-08,0.105,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.9526796,75.1478118,2020,Kharif,2020-09-22,0.1569,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PANJIKALLU,12.9266183,75.06543,2020,Kharif,2020-09-28,0.1089,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PANJIKALLU,12.9344517,75.0567117,2020,Kharif,2020-09-29,0.105,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.9571314,75.147686,2020,Kharif,2020-09-24,0.0599,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,13.0106554,75.0479294,2020,Kharif,2020-10-04,0.0566,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PANJIKALLU,12.9343577,75.0401171,2020,Kharif,2020-09-30,0.0949,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.9492319,75.1615175,2020,Kharif,2020-09-25,0.0732,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.944879,75.1529449,2020,Kharif,2020-10-07,0.1511,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.9415703,75.1564208,2020,Kharif,2020-09-26,0.0234,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,12.9952864,75.0535705,2020,Kharif,2020-08-25,0.1858,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.9480338,75.1576881,2020,Kharif,2020-10-08,0.1734,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.9577778,75.1640694,2020,Kharif,2020-10-05,0.0622,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,12.9973372,75.0601616,2020,Kharif,2020-08-31,0.1054,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,SANGABETTU,12.9973289,75.0601983,2020,Kharif,2020-08-31,0.1023,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PANJIKALLU,12.9356652,75.0603749,2020,Kharif,2020-10-01,0.0055,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,13.0046433,75.0654867,2020,Kharif,2020-09-02,0.0502,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9562278,75.0965611,2020,Kharif,2020-08-15,0.2077,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.9587999,75.0992851,2020,Kharif,2020-08-23,0.2125,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9583774,75.0991596,2020,Kharif,2020-08-23,0.194,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PANJIKALLU,12.9475105,75.0509915,2020,Kharif,2020-10-02,0.2024,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.95207,75.0870133,2020,Kharif,2020-08-24,0.1706,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.952235,75.0869917,2020,Kharif,2020-08-24,0.1552,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.9525167,75.08752,2020,Kharif,2020-08-25,0.1066,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9524133,75.0874767,2020,Kharif,2020-08-25,0.1188,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,13.0034681,75.050931,2020,Kharif,2020-09-04,0.0996,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9517057,75.0946651,2020,Kharif,2020-09-23,0.1605,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,MUDUPADUKODI,12.9498086,75.140812,2020,Kharif,2020-09-19,0.0507,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.9578598,75.0872652,2020,Kharif,2020-08-26,0.1411,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9574543,75.0884444,2020,Kharif,2020-08-26,0.0232,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.9583606,75.0983077,2020,Kharif,2020-10-12,0.1732,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9583588,75.0982894,2020,Kharif,2020-10-12,0.1731,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PANJIKALLU,12.93895,75.0415517,2020,Kharif,2020-10-04,0.3252,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,MUDUPADUKODI,12.9471206,75.1476742,2020,Kharif,2020-09-22,0.164,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,MUDUPADUKODI,12.9499333,75.1449368,2020,Kharif,2020-09-22,0.2954,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9575877,75.0899357,2020,Kharif,2020-08-27,0.1506,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,13.0038967,75.05605,2020,Kharif,2020-09-05,0.182,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PANJIKALLU,12.9417783,75.038215,2020,Kharif,2020-10-06,0.1228,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.9515772,75.0861883,2020,Kharif,2020-09-23,0.261,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,13.0624094,75.0275871,2020,Kharif,2020-10-06,0.1745,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PANJIKALLU,12.9364767,75.0516417,2020,Kharif,2020-10-06,0.1003,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9451633,75.0923183,2020,Kharif,2020-08-28,0.0988,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,MUDUPADUKODI,12.9422909,75.1354589,2020,Kharif,2020-09-23,0.4118,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,12.9643314,75.0467024,2020,Kharif,2020-09-07,0.0827,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9447855,75.0954297,2020,Kharif,2020-08-29,0.201,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,MUDUPADUKODI,12.944211,75.1314471,2020,Kharif,2020-09-23,0.2011,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.9483407,75.0956893,2020,Kharif,2020-08-29,0.1951,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.944995,75.0934077,2020,Kharif,2020-08-30,0.0932,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,13.0624676,75.0276609,2020,Kharif,2020-10-22,0.18,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,13.0002803,75.0579347,2020,Kharif,2020-10-10,0.1369,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,13.0007908,75.0580962,2020,Kharif,2020-10-12,0.1961,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SARAPADI,12.8838663,75.1201242,2020,Kharif,2020-09-28,0.1294,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9485054,75.0976445,2020,Kharif,2020-08-31,0.0222,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,MUDUPADUKODI,12.9305617,75.1161082,2020,Kharif,2020-09-25,0.1603,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9536023,75.0847559,2020,Kharif,2020-09-01,0.3017,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9557163,75.0838344,2020,Kharif,2020-09-02,0.247,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,NAVURU,12.8911284,75.081494,2020,Kharif,2020-09-22,0.2831,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.9572508,75.0805062,2020,Kharif,2020-09-03,0.2687,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9572658,75.0805228,2020,Kharif,2020-09-03,0.2664,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,13.0623097,75.0276461,2020,Kharif,2020-09-13,0.1627,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,13.0011227,75.0552812,2020,Kharif,2020-09-18,0.3173,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,12.9955301,75.0527851,2020,Kharif,2020-10-13,0.1224,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9583106,75.0843453,2020,Kharif,2020-09-04,0.165,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.952498,75.088975,2020,Kharif,2020-09-24,0.0109,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9580255,75.07655,2020,Kharif,2020-09-05,0.1643,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.9519263,75.0890004,2020,Kharif,2020-09-24,0.0481,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.955439,75.0759109,2020,Kharif,2020-09-05,0.1013,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILATABETTU,12.9749809,75.1463224,2020,Kharif,2020-09-28,0.0546,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.9554242,75.0732817,2020,Kharif,2020-09-07,0.2119,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9554348,75.0732673,2020,Kharif,2020-09-07,0.2098,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9531154,75.0739631,2020,Kharif,2020-09-08,0.2047,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.9538805,75.0740388,2020,Kharif,2020-09-08,0.1713,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9496152,75.0779393,2020,Kharif,2020-09-14,0.1026,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,13.0012952,75.0308089,2020,Kharif,2020-09-25,0.173,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,TENKAKAJEKARU,12.8948039,75.1873896,2020,Kharif,2020-10-11,0.2458,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9517925,75.0790701,2020,Kharif,2020-09-15,0.1427,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,12.9881329,75.0298405,2020,Kharif,2020-09-26,0.0523,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.9581695,75.0712527,2020,Kharif,2020-09-15,0.0292,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9446755,75.092153,2020,Kharif,2020-09-25,0.0859,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9576324,75.0996256,2020,Kharif,2020-09-16,0.163,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.9549354,75.0846502,2020,Kharif,2020-09-25,0.1952,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,12.9911439,75.0365522,2020,Kharif,2020-10-14,0.0848,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.9551475,75.0965022,2020,Kharif,2020-09-16,0.1622,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ULI,12.8687751,75.186368,2020,Kharif,2020-10-04,0.2475,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,13.000103,75.0371517,2020,Kharif,2020-09-27,0.1826,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9608519,75.0967838,2020,Kharif,2020-09-28,0.1819,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ULI,12.8845436,75.1621904,2020,Kharif,2020-10-05,0.0949,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,ULI,12.8845433,75.1621917,2020,Kharif,2020-10-05,0.095,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,TENKAKAJEKARU,12.8913404,75.1593336,2020,Kharif,2020-10-18,0.2037,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.9617875,75.1017898,2020,Kharif,2020-09-28,0.1174,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,TENKAKAJEKARU,12.8868508,75.1742264,2020,Kharif,2020-10-22,0.1748,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ULI,12.8709128,75.1855804,2020,Kharif,2020-10-06,0.2085,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,PILIMOGRU,12.9470806,75.0889338,2020,Kharif,2020-09-29,0.2482,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ULI,12.8783762,75.19638,2020,Kharif,2020-08-19,0.2142,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,ULI,12.8783742,75.1963757,2020,Kharif,2020-08-19,0.2142,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,PILIMOGRU,12.9589146,75.0708421,2020,Kharif,2020-09-29,0.0678,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,RAYI,12.9680183,75.0343517,2020,Kharif,2020-08-15,0.1945,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,RAYI,12.9681667,75.034035,2020,Kharif,2020-08-15,0.1563,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ULI,12.8824983,75.1654417,2020,Kharif,2020-10-07,0.1317,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ULI,12.8852483,75.19435,2020,Kharif,2020-08-23,0.2554,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,ULI,12.885245,75.19432,2020,Kharif,2020-08-23,0.2544,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,12.9938421,75.028698,2020,Kharif,2020-10-15,0.0822,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,SANGABETTU,12.9941795,75.0519063,2020,Kharif,2020-09-28,0.2104,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ULI,12.8796083,75.179305,2020,Kharif,2020-08-25,0.107,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
